HOG	gene
N0.HOG0010141	RHSIM_Rhsim12G0149500
N0.HOG0010141	Os07g0603900
N0.HOG0010142	AT5G61330
N0.HOG0010142	EL10Ac1g00784.1
N0.HOG0010142	HORVU.MOREX.r3.3HG0232850
N0.HOG0010142	Zm00001eb127190
N0.HOG0010142	Zm00001eb333990
N0.HOG0010142	BPChr08G01302
N0.HOG0010142	TC11G0237
N0.HOG0010142	GWHGERFP040870
N0.HOG0010142	RHSIM_Rhsim07G0034600
N0.HOG0010142	Os01g0526200
N0.HOG0010143	AT5G61410
N0.HOG0010143	EL10Ac5g11050.1
N0.HOG0010143	HORVU.MOREX.r3.4HG0403260
N0.HOG0010143	Zm00001eb005330
N0.HOG0010143	Zm00001eb402390
N0.HOG0010143	BPChr04G00460
N0.HOG0010143	TC08G2367
N0.HOG0010143	GWHGERFP011872
N0.HOG0010143	RHSIM_Rhsim08G0152500
N0.HOG0010143	Os03g0169100
N0.HOG0010144	AT5G61450
N0.HOG0010144	EL10Ac3g05852.1
N0.HOG0010144	HORVU.MOREX.r3.4HG0415970
N0.HOG0010144	Zm00001eb404400
N0.HOG0010144	BPChr11G07303
N0.HOG0010144	TC02G3266
N0.HOG0010144	GWHGERFP031805
N0.HOG0010144	RHSIM_Rhsim09G0190900
N0.HOG0010144	Os07g0466200
N0.HOG0010144	Os03g0102400
N0.HOG0010145	AT5G61530
N0.HOG0010145	EL10Ac3g05867.1
N0.HOG0010145	HORVU.MOREX.r3.2HG0144810
N0.HOG0010145	Zm00001eb105130
N0.HOG0010145	Zm00001eb321610
N0.HOG0010145	BPChr01G00039
N0.HOG0010145	TC05G0192
N0.HOG0010145	GWHGERFP008808
N0.HOG0010145	RHSIM_Rhsim03G0163000
N0.HOG0010145	Os07g0486500
N0.HOG0010148	AT5G62310
N0.HOG0010148	EL10Ac3g05819.1
N0.HOG0010148	HORVU.MOREX.r3.5HG0425520
N0.HOG0010148	Zm00001eb134490
N0.HOG0010148	BPChr11G07381
N0.HOG0010148	TC05G0255
N0.HOG0010148	TC06G1466
N0.HOG0010148	GWHGERFP008743
N0.HOG0010148	RHSIM_Rhsim03G0169300
N0.HOG0010148	Os12g0621500
N0.HOG0010150	AT5G62640
N0.HOG0010150	EL10Ac8g20579.1
N0.HOG0010150	HORVU.MOREX.r3.2HG0149120
N0.HOG0010150	Zm00001eb116440
N0.HOG0010150	Zm00001eb302650
N0.HOG0010150	BPChr04G05331
N0.HOG0010150	TC05G0081
N0.HOG0010150	GWHGERFP015841
N0.HOG0010150	RHSIM_Rhsim12G0159900
N0.HOG0010150	Os07g0192900
N0.HOG0010151	AT5G63010
N0.HOG0010151	EL10Ac5g10725.1
N0.HOG0010151	HORVU.MOREX.r3.2HG0180380
N0.HOG0010151	Zm00001eb426250
N0.HOG0010151	BPChr04G23846
N0.HOG0010151	BPChr04G23760
N0.HOG0010151	TC09G2521
N0.HOG0010151	GWHGERFP015906
N0.HOG0010151	RHSIM_Rhsim12G0166100
N0.HOG0010151	Os04g0507900
N0.HOG0010153	AT5G63460
N0.HOG0010153	EL10As4g23391.1
N0.HOG0010153	HORVU.MOREX.r3.4HG0371440
N0.HOG0010153	Zm00001eb169640
N0.HOG0010153	BPChr04G14210
N0.HOG0010153	TC08G2620
N0.HOG0010153	GWHGERFP011374
N0.HOG0010153	RHSIM_Rhsim08G0189300
N0.HOG0010153	Os12g0442900
N0.HOG0010153	Os11g0483600
N0.HOG0010154	AT5G63540
N0.HOG0010154	EL10Ac5g11383.1
N0.HOG0010154	HORVU.MOREX.r3.2HG0163290
N0.HOG0010154	Zm00001eb085270
N0.HOG0010154	BPChr02G23425
N0.HOG0010154	BPChr04G22752
N0.HOG0010154	TC08G2653
N0.HOG0010154	GWHGERFP011330
N0.HOG0010154	RHSIM_Rhsim08G0192500
N0.HOG0010154	Os04g0391000
N0.HOG0010155	AT5G63610
N0.HOG0010155	EL10Ac4g09669.1
N0.HOG0010155	HORVU.MOREX.r3.1HG0053930
N0.HOG0010155	Zm00001eb225020
N0.HOG0010155	BPChr03G28888
N0.HOG0010155	BPChr03G28962
N0.HOG0010155	TC05G2189
N0.HOG0010155	GWHGERFP013517
N0.HOG0010155	RHSIM_Rhsim08G0001400
N0.HOG0010155	Os10g0580300
N0.HOG0010156	AT5G63640
N0.HOG0010156	EL10Ac4g08977.1
N0.HOG0010156	HORVU.MOREX.r3.7HG0706330
N0.HOG0010156	Zm00001eb174210
N0.HOG0010156	Zm00001eb260360
N0.HOG0010156	BPChr03G11625
N0.HOG0010156	TC02G2002
N0.HOG0010156	GWHGERFP038347
N0.HOG0010156	RHSIM_Rhsim10G0152800
N0.HOG0010156	Os08g0109000
N0.HOG0010157	AT5G63960
N0.HOG0010157	EL10Ac4g09604.1
N0.HOG0010157	HORVU.MOREX.r3.4HG0347310
N0.HOG0010157	Zm00001eb201340
N0.HOG0010157	BPChr03G04903
N0.HOG0010157	BPChr06G00227
N0.HOG0010157	TC05G2154
N0.HOG0010157	GWHGERFP038631
N0.HOG0010157	RHSIM_Rhsim10G0131800
N0.HOG0010157	Os11g0186400
N0.HOG0010158	AT5G64050
N0.HOG0010158	EL10Ac9g21557.1
N0.HOG0010158	HORVU.MOREX.r3.6HG0549780
N0.HOG0010158	Zm00001eb208250
N0.HOG0010158	Zm00001eb230310
N0.HOG0010158	BPChr08G13337
N0.HOG0010158	TC02G1106
N0.HOG0010158	GWHGERFP000692
N0.HOG0010158	RHSIM_Rhsim04G0008200
N0.HOG0010158	Os02g0121000
N0.HOG0010159	AT5G64160
N0.HOG0010159	EL10Ac9g21465.1
N0.HOG0010159	HORVU.MOREX.r3.6HG0614360
N0.HOG0010159	Zm00001eb194200
N0.HOG0010159	Zm00001eb255190
N0.HOG0010159	BPChr09G06360
N0.HOG0010159	TC12G0692
N0.HOG0010159	GWHGERFP027008
N0.HOG0010159	RHSIM_Rhsim05G0108500
N0.HOG0010159	Os02g0753200
N0.HOG0010160	AT5G64330
N0.HOG0010160	EL10Ac9g22087.1
N0.HOG0010160	HORVU.MOREX.r3.6HG0552590
N0.HOG0010160	Zm00001eb244600
N0.HOG0010160	BPChr09G29785
N0.HOG0010160	TC10G0547
N0.HOG0010160	GWHGERFP036758
N0.HOG0010160	RHSIM_RhsimUnG0008300
N0.HOG0010160	RHSIM_RhsimUnG0106100
N0.HOG0010160	Os02g0568200
N0.HOG0010164	AT5G65770
N0.HOG0010164	AT5G65780
N0.HOG0010164	EL10Ac6g14944.1
N0.HOG0010164	HORVU.MOREX.r3.3HG0291570
N0.HOG0010164	Zm00001eb152080
N0.HOG0010164	BPChr05G22394
N0.HOG0010164	TC04G2036
N0.HOG0010164	GWHGERFP039213
N0.HOG0010164	RHSIM_Rhsim10G0092900
N0.HOG0010164	Os01g0767000
N0.HOG0010166	AT5G65890
N0.HOG0010166	EL10Ac6g15602.1
N0.HOG0010166	HORVU.MOREX.r3.4HG0339570
N0.HOG0010166	Zm00001eb056070
N0.HOG0010166	Zm00001eb215550
N0.HOG0010166	BPChr06G02271
N0.HOG0010166	TC01G2024
N0.HOG0010166	GWHGERFP012588
N0.HOG0010166	RHSIM_Rhsim08G0092100
N0.HOG0010166	Os03g0729800
N0.HOG0010167	AT5G66005
N0.HOG0010167	EL10Ac5g11121.1
N0.HOG0010167	HORVU.MOREX.r3.4HG0410120
N0.HOG0010167	Zm00001eb002450
N0.HOG0010167	BPChr03G04538
N0.HOG0010167	TC04G0902
N0.HOG0010167	GWHGERFP037720
N0.HOG0010167	GWHGERFP037715
N0.HOG0010167	RHSIM_Rhsim10G0195900
N0.HOG0010167	Os03g0130750
N0.HOG0010168	AT5G66120
N0.HOG0010168	EL10Ac6g15523.1
N0.HOG0010168	HORVU.MOREX.r3.5HG0500640
N0.HOG0010168	Zm00001eb103800
N0.HOG0010168	Zm00001eb331970
N0.HOG0010168	BPChr05G04614
N0.HOG0010168	TC12G1058
N0.HOG0010168	GWHGERFP013197
N0.HOG0010168	RHSIM_Rhsim08G0032100
N0.HOG0010168	Os09g0539100
N0.HOG0010169	AT5G66150
N0.HOG0010169	EL10Ac6g15491.1
N0.HOG0010169	HORVU.MOREX.r3.1HG0019680
N0.HOG0010169	Zm00001eb026300
N0.HOG0010169	Zm00001eb026330
N0.HOG0010169	BPChr05G04620
N0.HOG0010169	TC09G0119
N0.HOG0010169	GWHGERFP037572
N0.HOG0010169	RHSIM_Rhsim10G0210800
N0.HOG0010169	Os10g0140200
N0.HOG0010170	AT5G66540
N0.HOG0010170	EL10Ac9g21440.1
N0.HOG0010170	HORVU.MOREX.r3.5HG0461960
N0.HOG0010170	Zm00001eb293550
N0.HOG0010170	BPChr08G01490
N0.HOG0010170	TC10G1940
N0.HOG0010170	GWHGERFP015903
N0.HOG0010170	RHSIM_Rhsim12G0165800
N0.HOG0010170	Os12g0133900
N0.HOG0010170	Os11g0137100
N0.HOG0010171	AT5G66631
N0.HOG0010171	EL10Ac6g14872.1
N0.HOG0010171	HORVU.MOREX.r3.3HG0234530
N0.HOG0010171	Zm00001eb123240
N0.HOG0010171	BPChr06G02224
N0.HOG0010171	TC04G2094
N0.HOG0010171	GWHGERFP020180
N0.HOG0010171	RHSIM_Rhsim02G0225000
N0.HOG0010171	RHSIM_Rhsim02G0229300
N0.HOG0010171	Os01g0167750
N0.HOG0010173	AT5G67100
N0.HOG0010173	EL10Ac6g15730.1
N0.HOG0010173	HORVU.MOREX.r3.3HG0299370
N0.HOG0010173	Zm00001eb146610
N0.HOG0010173	BPChr06G16531
N0.HOG0010173	TC04G1749
N0.HOG0010173	GWHGERFP038915
N0.HOG0010173	GWHGERFP011561
N0.HOG0010173	RHSIM_Rhsim10G0115900
N0.HOG0010173	Os01g0868300
N0.HOG0010175	AT5G67220
N0.HOG0010175	EL10Ac6g15705.1
N0.HOG0010175	HORVU.MOREX.r3.7HG0721140
N0.HOG0010175	Zm00001eb227810
N0.HOG0010175	BPChr06G22521
N0.HOG0010175	TC11G0271
N0.HOG0010175	TC04G1772
N0.HOG0010175	GWHGERFP012516
N0.HOG0010175	RHSIM_Rhsim08G0098400
N0.HOG0010175	Os06g0712900
N0.HOG0010176	AT5G67290
N0.HOG0010176	EL10Ac6g15690.1
N0.HOG0010176	HORVU.MOREX.r3.2HG0152140
N0.HOG0010176	Zm00001eb300250
N0.HOG0010176	BPChr06G22519
N0.HOG0010176	TC11G0280
N0.HOG0010176	GWHGERFP038954
N0.HOG0010176	RHSIM_Rhsim10G0112600
N0.HOG0010176	Os01g0594800
N0.HOG0010176	Os07g0155100
N0.HOG0010346	AT1G01770
N0.HOG0010346	EL10Ac1g00536.1
N0.HOG0010346	HORVU.MOREX.r3.7HG0708210
N0.HOG0010346	Zm00001eb306550
N0.HOG0010346	BPChr06G16595
N0.HOG0010346	TC03G2463
N0.HOG0010346	GWHGERFP040690
N0.HOG0010346	RHSIM_Rhsim07G0017800
N0.HOG0010346	Os07g0457300
N0.HOG0010349	AT1G01920
N0.HOG0010349	EL10Ac1g00969.1
N0.HOG0010349	HORVU.MOREX.r3.7HG0642740
N0.HOG0010349	Zm00001eb269430
N0.HOG0010349	BPChr06G02133
N0.HOG0010349	TC03G2499
N0.HOG0010349	GWHGERFP023715
N0.HOG0010349	RHSIM_Rhsim01G0154800
N0.HOG0010349	Os06g0127200
N0.HOG0010350	AT1G01930
N0.HOG0010350	EL10Ac1g00937.1
N0.HOG0010350	HORVU.MOREX.r3.2HG0186730
N0.HOG0010350	Zm00001eb073430
N0.HOG0010350	BPChr05G08713
N0.HOG0010350	TC03G2687
N0.HOG0010350	GWHGERFP040773
N0.HOG0010350	RHSIM_Rhsim07G0025500
N0.HOG0010350	Os04g0574600
N0.HOG0010355	AT1G02730
N0.HOG0010355	EL10Ac7g17600.1
N0.HOG0010355	HORVU.MOREX.r3.5HG0444030
N0.HOG0010355	Zm00001eb410030
N0.HOG0010355	BPChr05G21038
N0.HOG0010355	TC01G0437
N0.HOG0010355	GWHGERFP024153
N0.HOG0010355	RHSIM_Rhsim01G0288500
N0.HOG0010355	Os12g0555600
N0.HOG0010356	AT1G03030
N0.HOG0010356	EL10Ac5g10475.1
N0.HOG0010356	HORVU.MOREX.r3.5HG0433480
N0.HOG0010356	Zm00001eb135540
N0.HOG0010356	BPChr03G19793
N0.HOG0010356	TC07G2316
N0.HOG0010356	GWHGERFP023968
N0.HOG0010356	RHSIM_Rhsim01G0269700
N0.HOG0010356	Os12g0601200
N0.HOG0010358	AT1G03160
N0.HOG0010358	EL10Ac7g17230.1
N0.HOG0010358	HORVU.MOREX.r3.1HG0064730
N0.HOG0010358	Zm00001eb287190
N0.HOG0010358	BPChr05G08816
N0.HOG0010358	TC07G2000
N0.HOG0010358	GWHGERFP031201
N0.HOG0010358	RHSIM_Rhsim13G0024600
N0.HOG0010358	Os05g0390100
N0.HOG0010359	AT1G03190
N0.HOG0010359	EL10Ac6g13926.1
N0.HOG0010359	HORVU.MOREX.r3.1HG0019930
N0.HOG0010359	Zm00001eb417930
N0.HOG0010359	BPChr05G08741
N0.HOG0010359	TC10G1699
N0.HOG0010359	GWHGERFP031204
N0.HOG0010359	RHSIM_Rhsim13G0024300
N0.HOG0010359	Os05g0144800
N0.HOG0010361	AT1G03510
N0.HOG0010361	EL10Ac4g08927.1
N0.HOG0010361	HORVU.MOREX.r3.5HG0535380
N0.HOG0010361	Zm00001eb064700
N0.HOG0010361	BPChr11G10248
N0.HOG0010361	TC01G1832
N0.HOG0010361	GWHGERFP001222
N0.HOG0010361	RHSIM_Rhsim04G0063600
N0.HOG0010361	Os03g0852000
N0.HOG0010362	AT1G03560
N0.HOG0010362	EL10Ac9g22658.1
N0.HOG0010362	HORVU.MOREX.r3.2HG0207410
N0.HOG0010362	Zm00001eb069300
N0.HOG0010362	BPChr11G10076
N0.HOG0010362	TC03G0362
N0.HOG0010362	GWHGERFP005772
N0.HOG0010362	RHSIM_Rhsim06G0149200
N0.HOG0010362	Os07g0491500
N0.HOG0010365	AT1G04110
N0.HOG0010365	EL10Ac7g17692.1
N0.HOG0010365	HORVU.MOREX.r3.4HG0397250
N0.HOG0010365	Zm00001eb003520
N0.HOG0010365	BPChr03G10848
N0.HOG0010365	TC01G0547
N0.HOG0010365	GWHGERFP023858
N0.HOG0010365	RHSIM_Rhsim01G0260200
N0.HOG0010365	Os03g0143100
N0.HOG0010366	AT1G04130
N0.HOG0010366	EL10Ac7g17713.1
N0.HOG0010366	HORVU.MOREX.r3.5HG0510830
N0.HOG0010366	Zm00001eb057360
N0.HOG0010366	BPChr03G10936
N0.HOG0010366	TC01G0529
N0.HOG0010366	GWHGERFP031034
N0.HOG0010366	RHSIM_Rhsim13G0040700
N0.HOG0010366	Os03g0750100
N0.HOG0010367	AT1G04150
N0.HOG0010367	EL10Ac7g17736.1
N0.HOG0010367	HORVU.MOREX.r3.6HG0629000
N0.HOG0010367	Zm00001eb258830
N0.HOG0010367	BPChr03G10924
N0.HOG0010367	TC08G1123
N0.HOG0010367	GWHGERFP023846
N0.HOG0010367	RHSIM_Rhsim01G0259200
N0.HOG0010367	Os02g0816000
N0.HOG0010368	AT1G04190
N0.HOG0010368	EL10Ac3g06461.1
N0.HOG0010368	HORVU.MOREX.r3.5HG0432300
N0.HOG0010368	Zm00001eb031280
N0.HOG0010368	BPChr08G10758
N0.HOG0010368	TC12G0286
N0.HOG0010368	GWHGERFP017032
N0.HOG0010368	RHSIM_Rhsim02G0028200
N0.HOG0010368	Os12g0604800
N0.HOG0010369	AT1G04210
N0.HOG0010369	EL10Ac3g06528.1
N0.HOG0010369	HORVU.MOREX.r3.5HG0509880
N0.HOG0010369	Zm00001eb056920
N0.HOG0010369	BPChr08G10714
N0.HOG0010369	TC06G1982
N0.HOG0010369	GWHGERFP003695
N0.HOG0010369	RHSIM_Rhsim04G0196700
N0.HOG0010369	Os03g0744300
N0.HOG0010372	AT1G04650
N0.HOG0010372	EL10Ac3g06781.1
N0.HOG0010372	HORVU.MOREX.r3.4HG0407200
N0.HOG0010372	Zm00001eb003580
N0.HOG0010372	BPChr08G19145
N0.HOG0010372	TC12G0267
N0.HOG0010372	GWHGERFP033672
N0.HOG0010372	RHSIM_Rhsim09G0049200
N0.HOG0010372	Os03g0144000
N0.HOG0010374	AT1G04730
N0.HOG0010374	EL10Ac3g07492.1
N0.HOG0010374	HORVU.MOREX.r3.4HG0389650
N0.HOG0010374	Zm00001eb011700
N0.HOG0010374	BPChr06G29300
N0.HOG0010374	TC12G2170
N0.HOG0010374	GWHGERFP033653
N0.HOG0010374	RHSIM_Rhsim09G0051800
N0.HOG0010374	Os03g0264800
N0.HOG0010375	AT1G04945
N0.HOG0010375	EL10Ac3g05776.1
N0.HOG0010375	HORVU.MOREX.r3.3HG0324910
N0.HOG0010375	Zm00001eb140340
N0.HOG0010375	BPChr13G23065
N0.HOG0010375	TC01G3157
N0.HOG0010375	GWHGERFP022017
N0.HOG0010375	RHSIM_Rhsim01G0132100
N0.HOG0010375	Os01g0962500
N0.HOG0010378	AT1G05410
N0.HOG0010378	EL10Ac7g17523.1
N0.HOG0010378	HORVU.MOREX.r3.5HG0510160
N0.HOG0010378	Zm00001eb057100
N0.HOG0010378	BPChr08G04976
N0.HOG0010378	TC02G0750
N0.HOG0010378	GWHGERFP000475
N0.HOG0010378	RHSIM_RhsimUnG0259000
N0.HOG0010378	Os03g0747200
N0.HOG0010379	AT1G05440
N0.HOG0010379	EL10Ac3g06494.1
N0.HOG0010379	HORVU.MOREX.r3.5HG0510150
N0.HOG0010379	Zm00001eb057090
N0.HOG0010379	BPChr08G04988
N0.HOG0010379	TC12G1356
N0.HOG0010379	GWHGERFP003756
N0.HOG0010379	RHSIM_Rhsim04G0201500
N0.HOG0010379	Os03g0747100
N0.HOG0010381	AT1G05720
N0.HOG0010381	EL10Ac3g06088.1
N0.HOG0010381	HORVU.MOREX.r3.3HG0306170
N0.HOG0010381	Zm00001eb144900
N0.HOG0010381	BPChr05G21016
N0.HOG0010381	TC12G1871
N0.HOG0010381	GWHGERFP034227
N0.HOG0010381	RHSIM_Rhsim09G0010200
N0.HOG0010381	Os01g0894500
N0.HOG0010382	AT1G05750
N0.HOG0010382	EL10Ac7g16309.1
N0.HOG0010382	HORVU.MOREX.r3.6HG0618810
N0.HOG0010382	Zm00001eb193500
N0.HOG0010382	BPChr10G19343
N0.HOG0010382	TC03G1413
N0.HOG0010382	GWHGERFP023215
N0.HOG0010382	RHSIM_Rhsim01G0201500
N0.HOG0010382	Os02g0769900
N0.HOG0010384	AT1G05960
N0.HOG0010384	EL10Ac3g05927.1
N0.HOG0010384	HORVU.MOREX.r3.3HG0305600
N0.HOG0010384	Zm00001eb365660
N0.HOG0010384	BPChr01G23234
N0.HOG0010384	TC06G1326
N0.HOG0010384	GWHGERFP033884
N0.HOG0010384	RHSIM_Rhsim09G0028200
N0.HOG0010384	Os01g0898300
N0.HOG0010385	AT1G06060
N0.HOG0010385	EL10Ac1g00579.1
N0.HOG0010385	HORVU.MOREX.r3.3HG0292900
N0.HOG0010385	Zm00001eb369980
N0.HOG0010385	BPChr01G22766
N0.HOG0010385	TC04G1651
N0.HOG0010385	GWHGERFP007398
N0.HOG0010385	RHSIM_Rhsim06G0027600
N0.HOG0010385	Os01g0775600
N0.HOG0010387	AT1G06550
N0.HOG0010387	EL10Ac9g22842.1
N0.HOG0010387	HORVU.MOREX.r3.3HG0289150
N0.HOG0010387	Zm00001eb153460
N0.HOG0010387	BPChr11G17671
N0.HOG0010387	TC12G1824
N0.HOG0010387	GWHGERFP001449
N0.HOG0010387	RHSIM_Rhsim04G0081400
N0.HOG0010387	Os01g0752200
N0.HOG0010389	AT1G06590
N0.HOG0010389	EL10Ac1g01740.1
N0.HOG0010389	HORVU.MOREX.r3.5HG0423990
N0.HOG0010389	Zm00001eb128180
N0.HOG0010389	BPChr11G17756
N0.HOG0010389	TC04G1034
N0.HOG0010389	GWHGERFP013826
N0.HOG0010389	RHSIM_Rhsim12G0010800
N0.HOG0010389	Os12g0626300
N0.HOG0010392	AT1G06730
N0.HOG0010392	EL10Ac5g10447.1
N0.HOG0010392	HORVU.MOREX.r3.4HG0402600
N0.HOG0010392	Zm00001eb004990
N0.HOG0010392	BPChr03G19823
N0.HOG0010392	TC01G0861
N0.HOG0010392	GWHGERFP031129
N0.HOG0010392	RHSIM_Rhsim13G0031800
N0.HOG0010392	Os03g0164700
N0.HOG0010393	AT1G06900
N0.HOG0010393	EL10Ac7g15852.1
N0.HOG0010393	HORVU.MOREX.r3.4HG0378550
N0.HOG0010393	Zm00001eb395090
N0.HOG0010393	BPChr11G17595
N0.HOG0010393	TC11G0002
N0.HOG0010393	GWHGERFP030793
N0.HOG0010393	RHSIM_Rhsim13G0059900
N0.HOG0010393	Os03g0336300
N0.HOG0010394	AT1G06950
N0.HOG0010394	EL10Ac7g15867.1
N0.HOG0010394	HORVU.MOREX.r3.1HG0046280
N0.HOG0010394	Zm00001eb044910
N0.HOG0010394	BPChr11G17766
N0.HOG0010394	TC11G2372
N0.HOG0010394	GWHGERFP030775
N0.HOG0010394	RHSIM_Rhsim13G0062300
N0.HOG0010394	Os10g0492000
N0.HOG0010395	AT1G07010
N0.HOG0010395	EL10Ac7g15915.1
N0.HOG0010395	HORVU.MOREX.r3.6HG0570670
N0.HOG0010395	Zm00001eb048700
N0.HOG0010395	BPChr11G17778
N0.HOG0010395	TC11G2320
N0.HOG0010395	GWHGERFP030751
N0.HOG0010395	RHSIM_Rhsim13G0064600
N0.HOG0010395	Os10g0394100
N0.HOG0010396	AT1G07040
N0.HOG0010396	EL10Ac6g13149.1
N0.HOG0010396	HORVU.MOREX.r3.1HG0040790
N0.HOG0010396	Zm00001eb046510
N0.HOG0010396	BPChr08G01259
N0.HOG0010396	TC03G0673
N0.HOG0010396	GWHGERFP014021
N0.HOG0010396	RHSIM_Rhsim12G0057400
N0.HOG0010396	Os10g0463800
N0.HOG0010398	AT1G07590
N0.HOG0010398	EL10Ac7g16019.1
N0.HOG0010398	HORVU.MOREX.r3.7HG0695050
N0.HOG0010398	Zm00001eb415510
N0.HOG0010398	BPChr08G01293
N0.HOG0010398	TC11G0084
N0.HOG0010398	GWHGERFP023486
N0.HOG0010398	RHSIM_Rhsim01G0227400
N0.HOG0010398	Os08g0162250
N0.HOG0010399	AT1G07960
N0.HOG0010399	EL10Ac9g22473.1
N0.HOG0010399	HORVU.MOREX.r3.4HG0385260
N0.HOG0010399	Zm00001eb013190
N0.HOG0010399	BPChr10G17276
N0.HOG0010399	TC03G0009
N0.HOG0010399	GWHGERFP023402
N0.HOG0010399	RHSIM_Rhsim01G0219200
N0.HOG0010399	Os03g0287900
N0.HOG0010401	AT1G08220
N0.HOG0010401	EL10Ac9g21036.1
N0.HOG0010401	HORVU.MOREX.r3.1HG0027680
N0.HOG0010401	Zm00001eb345720
N0.HOG0010401	BPChr10G03455
N0.HOG0010401	TC03G1884
N0.HOG0010401	GWHGERFP030249
N0.HOG0010401	RHSIM_Rhsim13G0102900
N0.HOG0010401	Os05g0176500
N0.HOG0010404	AT1G08390
N0.HOG0010404	EL10Ac9g21047.1
N0.HOG0010404	HORVU.MOREX.r3.4HG0334590
N0.HOG0010404	Zm00001eb053200
N0.HOG0010404	BPChr10G03492
N0.HOG0010404	TC03G1870
N0.HOG0010404	GWHGERFP030238
N0.HOG0010404	RHSIM_Rhsim13G0103700
N0.HOG0010404	Os03g0684300
N0.HOG0010405	AT1G08500
N0.HOG0010405	EL10Ac4g10084.1
N0.HOG0010405	HORVU.MOREX.r3.3HG0246030
N0.HOG0010405	Zm00001eb129330
N0.HOG0010405	BPChr10G07991
N0.HOG0010405	TC02G2947
N0.HOG0010405	GWHGERFP028013
N0.HOG0010405	RHSIM_Rhsim13G0204900
N0.HOG0010405	Os01g0281600
N0.HOG0010406	AT1G08520
N0.HOG0010406	EL10Ac4g10182.1
N0.HOG0010406	HORVU.MOREX.r3.5HG0524250
N0.HOG0010406	Zm00001eb212250
N0.HOG0010406	BPChr14G27939
N0.HOG0010406	TC02G1682
N0.HOG0010406	GWHGERFP027857
N0.HOG0010406	RHSIM_Rhsim13G0217100
N0.HOG0010406	Os03g0811100
N0.HOG0010407	AT1G08550
N0.HOG0010407	EL10Ac4g09803.1
N0.HOG0010407	HORVU.MOREX.r3.2HG0161380
N0.HOG0010407	Zm00001eb085840
N0.HOG0010407	BPChr05G14969
N0.HOG0010407	TC02G3140
N0.HOG0010407	GWHGERFP038533
N0.HOG0010407	RHSIM_Rhsim10G0138000
N0.HOG0010407	Os04g0379700
N0.HOG0010408	AT1G08600
N0.HOG0010408	EL10Ac4g09754.1
N0.HOG0010408	HORVU.MOREX.r3.1HG0040050
N0.HOG0010408	Zm00001eb046650
N0.HOG0010408	BPChr05G31809
N0.HOG0010408	TC06G0883
N0.HOG0010408	GWHGERFP032400
N0.HOG0010408	RHSIM_Rhsim09G0133300
N0.HOG0010408	Os10g0457700
N0.HOG0010409	AT1G08660
N0.HOG0010409	EL10Ac6g13398.1
N0.HOG0010409	HORVU.MOREX.r3.2HG0116610
N0.HOG0010409	Zm00001eb200140
N0.HOG0010409	BPChr13G10410
N0.HOG0010409	TC01G3397
N0.HOG0010409	GWHGERFP013110
N0.HOG0010409	RHSIM_Rhsim08G0039500
N0.HOG0010409	Os11g0572400
N0.HOG0010411	AT1G08750
N0.HOG0010411	EL10Ac9g21026.1
N0.HOG0010411	HORVU.MOREX.r3.1HG0013000
N0.HOG0010411	Zm00001eb205610
N0.HOG0010411	BPChr05G31814
N0.HOG0010411	TC03G1888
N0.HOG0010411	GWHGERFP006123
N0.HOG0010411	RHSIM_Rhsim06G0122800
N0.HOG0010411	Os02g0219400
N0.HOG0010417	AT1G09300
N0.HOG0010417	EL10Ac4g09493.1
N0.HOG0010417	HORVU.MOREX.r3.5HG0443130
N0.HOG0010417	Zm00001eb028570
N0.HOG0010417	BPChr05G22424
N0.HOG0010417	TC02G3558
N0.HOG0010417	GWHGERFP036308
N0.HOG0010417	RHSIM_Rhsim11G0097700
N0.HOG0010417	Os12g0563500
N0.HOG0010418	AT1G09340
N0.HOG0010418	EL10Ac4g09505.1
N0.HOG0010418	HORVU.MOREX.r3.2HG0130730
N0.HOG0010418	Zm00001eb261910
N0.HOG0010418	BPChr05G22495
N0.HOG0010418	TC02G3567
N0.HOG0010418	GWHGERFP036318
N0.HOG0010418	RHSIM_Rhsim11G0098700
N0.HOG0010418	Os12g0420200
N0.HOG0010420	AT1G09450
N0.HOG0010420	EL10Ac4g09547.1
N0.HOG0010420	HORVU.MOREX.r3.2HG0120900
N0.HOG0010420	Zm00001eb109970
N0.HOG0010420	BPChr05G22418
N0.HOG0010420	TC02G1436
N0.HOG0010420	GWHGERFP036356
N0.HOG0010420	RHSIM_Rhsim11G0101500
N0.HOG0010420	Os07g0637600
N0.HOG0010424	AT1G09760
N0.HOG0010424	EL10Ac2g02403.1
N0.HOG0010424	HORVU.MOREX.r3.5HG0534960
N0.HOG0010424	Zm00001eb064600
N0.HOG0010424	BPChr08G16667
N0.HOG0010424	TC09G0738
N0.HOG0010424	GWHGERFP016093
N0.HOG0010424	RHSIM_Rhsim12G0182600
N0.HOG0010424	Os02g0234800
N0.HOG0010425	AT1G09800
N0.HOG0010425	EL10Ac6g14111.1
N0.HOG0010425	HORVU.MOREX.r3.5HG0449120
N0.HOG0010425	Zm00001eb138750
N0.HOG0010425	BPChr11G17748
N0.HOG0010425	TC09G1714
N0.HOG0010425	GWHGERFP036583
N0.HOG0010425	RHSIM_Rhsim11G0122600
N0.HOG0010425	Os12g0194800
N0.HOG0010426	AT1G09815
N0.HOG0010426	EL10Ac4g10063.1
N0.HOG0010426	HORVU.MOREX.r3.5HG0497160
